Date,Hour,Carbon monoxide,Humidity,Nephelometer ,Nitric Oxide,Nitrogen Dioxide,Ozone,PM10,PM2.5,Rainfall,Sulphur Dioxide,Temperature,Wind Direction (10m) ,Wind Direction Sigma Theta,Wind Speed (10m)  , Layer_QualityIndex,cloud_dat,Mean_Layer_Height,n_BL,cloud_stat,WRF_BLH,CTM_BLH,CL_BLH
2021-02-12,11,0.149364,38.903,0.098,0.0564,0.432441,3.455247,19.175,0.367,0.0,0.089996,29.653,331.739,26.645,2.549,3.0,6196.7555555555555,390.0,3,1.4622222222222223,1669.35,1035.7593,1474.2222222222222
2021-02-12,12,0.14608,41.071,0.098,0.032354,0.480973,3.001747,21.087,0.158,0.0,0.078456,29.344,341.122,26.52,2.536,2.0,5745.9111111111115,460.0,3,1.0977777777777777,1674.54,984.8432,1826.2222222222222
2021-02-12,13,0.146025,37.793,0.105,0.035266,0.328856,3.512447,22.598,5.19,0.0,0.060462,31.621,351.062,28.473,3.029,2.0,5660.977777777778,1690.0,3,1.1733333333333333,2194.04,546.3094,1662.4444444444443
2021-02-12,14,0.153295,33.679,0.104,0.03656,0.345746,3.775647,21.24,7.388,0.0,0.06809,33.368,345.062,28.062,3.395,2.0,6411.494726062465,1640.0,3,0.28,1682.49,559.0942,1500.7555555555555
2021-02-12,15,0.154233,33.654,0.1,0.016396,0.40005,3.589947,22.086,2.361,0.0,0.066623,33.113,346.135,28.148,2.763,3.0,5344.949718381977,1610.0,3,0.5155555555555555,2199.28,330.053,1546.8444444444444
2021-02-12,16,0.154252,35.399,0.099,-0.010454,0.318166,3.512047,22.67,4.836,0.0,0.067112,32.715,353.334,27.343,2.587,2.0044444444444443,5329.644444444444,1530.3555555555556,3,1.0355555555555556,1685.8,236.4872,1615.4222222222222
2021-02-12,17,0.165523,36.484,0.1,-0.021668,0.500428,2.939947,19.462,4.181,0.0,0.041587,32.277,348.796,23.411,2.284,2.9955555555555557,5367.022222222222,1589.7333333333333,3,0.7911111111111111,1685.11,133.5114,2061.6
2021-02-12,18,0.241312,54.734,0.197,-0.023609,1.28004,2.183547,64.509,4.766333333333334,0.0,0.043152,28.926,163.729,82.674,0.853,2.0,4830.044444444445,2520.0,3,1.0755555555555556,346.92,72.1747,2110.088888888889
2021-02-12,19,0.236907,88.046,0.175,-0.012395,0.886867,1.981347,47.93,5.351666666666667,1.6,0.019974,23.814,184.858,25.535,2.589,1.0,3104.222222222222,2280.0,3,1.3377777777777777,1265.39,86.8263,1525.580780780781
2021-02-12,20,0.286797,97.686,0.205,0.023944,1.610144,1.027647,27.706,5.937,1.2,0.019876,22.958,171.403,106.693,0.334,2.0,2204.3555555555554,110.0,3,1.4133333333333333,1264.72,63.3888,1245.7303303303304
2021-02-12,21,0.285605,100.071,0.212,-0.021129,1.290196,0.930047,21.149,3.109,0.8,0.025157,22.882,22.339,85.664,0.2,3.0,2582.4,110.0,3,1.9066666666666667,433.05,53.52,239.6888888888888
2021-02-12,22,0.371329,101.291,0.32,-0.018757,1.219108,1.262947,23.071,4.86,0.2,0.027406,22.39,48.838,24.694,1.377,2.0,2544.9333333333334,320.0,3,1.6133333333333333,0.0,118.2816,400.88361581920896
2021-02-12,23,0.361535,101.966,0.342,-0.032344,1.534139,1.178747,21.086,5.021,0.0,0.031514,21.881,62.406,34.066,1.218,2.0,1110.2666666666667,310.0,3,1.471111111111111,33.6,355.8033,272.8719397363465
2021-02-13,0,0.308508,102.069,0.292,-0.018434,1.225629,1.281047,18.204,6.226,0.0,0.033861,21.911,69.993,57.915,0.6,2.0,969.6888888888889,130.0,3,1.4933333333333334,1250.47,395.873,153.2
2021-02-13,1,0.3084115,102.1,0.259,0.008234499999999999,1.2449165,0.8829535000000001,19.408,6.353,0.2,0.017156,22.061,268.444,77.593,0.275,2.0,2070.4444444444443,160.0,3,1.1244444444444444,1662.58,148.4813,148.55555555555554
2021-02-13,2,0.308315,102.09,0.292,0.034903,1.264204,0.48486,20.783,8.643,0.0,0.000451,22.246,315.721,48.049,0.533,3.0,2167.866666666667,140.0,3,1.4177777777777778,1663.63,70.9907,176.22222222222223
2021-02-13,3,0.26233,101.329,0.209,0.045467,0.831034,0.70566,19.222,8.419,0.2,0.010799,22.6,313.647,73.523,0.545,3.0,2180.5777777777776,140.0,3,1.048888888888889,1247.91,89.8257,166.37777777777777
2021-02-13,4,0.246811,101.18,0.197,0.297715,0.981549,0.37226,12.599,-0.583,1.0,0.025443,22.553,78.271,88.75,0.102,3.0,2096.6222222222223,140.0,3,1.1866666666666668,931.93,173.4738,690.696618357488
2021-02-13,5,0.227575,102.004,0.169,0.050642,0.771427,0.50386,10.136,-5.484,0.2,0.016364,22.332,293.211,103.422,0.01,2.0044444444444443,1984.9777777777779,199.73333333333332,3,1.3733333333333333,927.38,204.6633,1523.6013825723126
2021-02-13,6,0.246836,102.144,0.147,0.165986,0.936042,0.47806,13.591,0.259,0.8,0.012849,22.329,188.882,102.106,0.185,2.0,2344.488888888889,279.64444444444445,3,1.2044444444444444,1238.18,243.8465,2208.813110181311
2021-02-13,7,0.179104,101.538,0.118,0.043419,0.387076,1.27556,7.4624999999999995,-2.958,7.0,0.008359,20.351,166.602,27.173,2.232,1.0,775.1111111111111,2660.0,3,1.4266666666666667,124.8,61.2754,656.6070846075432
2021-02-13,8,0.161179,101.688,0.101,0.109176,0.368382,1.38906,1.334,-3.225,5.4,0.006113,19.807,167.096,22.028,2.921,1.0,228.44444444444446,340.0,3,1.5022222222222221,916.09,95.2378,707.4541284403668
2021-02-13,9,0.150295,100.362,0.11,0.114674,0.316893,1.47466,0.559,2.135,0.6,0.009042,19.794,165.328,23.745,3.34,1.0,227.2,349.3151553582752,3,1.64,1228.75,699.9136,662.2993119266054
2021-02-13,10,0.140922,94.708,0.31,0.149169,0.387183,1.35816,15.604,3.437,0.0,0.006797,19.912,165.764,22.677,3.383,1.0,275.9111111111111,367.86303107165503,3,1.3866666666666667,506.33,515.8914,617.1444954128439
2021-02-13,11,0.146593,91.888,0.318,0.160704,0.294994,1.49826,18.296,4.522,0.2,0.00377,20.005,167.486,20.415,3.856,1.0,316.4,386.41090678503485,3,1.248888888888889,507.02,549.1105,571.9896788990826
2021-02-13,12,0.161688,95.879,0.256,0.073171,0.209215,1.52616,14.601,8.873,1.2,0.004161,19.587,168.816,19.842,3.34,1.0,373.55555555555554,404.9587824984148,3,1.3422222222222222,664.44,719.0804,526.8348623853211
2021-02-13,13,0.138741,91.044,0.297,0.102924,0.232396,1.56306,17.686,8.358,0.0,0.003868,20.068,168.401,21.71,3.261,1.0,328.5777777777778,423.5066582117945,3,1.4044444444444444,914.57,719.5149,481.6800458715597
2021-02-13,14,0.137886,92.626,0.226,0.089557,0.187209,1.61856,9.267,5.448,0.0,0.002892,19.557,167.653,21.282,3.585,1.0,422.53333333333336,442.05453392517444,3,1.6444444444444444,915.06,700.5136,436.5252293577982
2021-02-13,15,0.149601,90.41,0.415,0.029405,0.21744,1.63936,19.216,7.433,0.0,0.00582,19.499,169.431,19.696,3.106,1.0,379.3333333333333,460.6024096385542,3,1.3688888888888888,914.1,796.0616,556.7318297655454
2021-02-13,16,0.142888,95.403,0.282,0.048378,0.210283,1.71416,12.098,5.545,0.2,0.001232,18.594,169.99,19.735,3.576,1.0,535.6444444444444,469.9996336222082,3,1.4,913.68,745.5531,656.9058626465662
2021-02-13,17,0.137301,86.775,0.288,0.055169,0.412607,1.99286,10.291,6.267,0.0,-0.002185,18.586,175.75,18.717,2.848,1.497797356828193,521.7777777777778,474.97797356828215,3,1.3822222222222222,665.87,798.1434,871.9788333702053
2021-02-13,18,0.159151,86.899,0.37,0.034472,0.658087,1.47746,31.871,9.339,0.0,0.00377,19.017,199.404,19.358,1.635,1.999980420949584,920.9777777777778,479.99980420949584,3,1.24,1223.85,721.5074,784.7870988550235
2021-02-13,19,0.112354,75.934,0.372,0.009894,0.356845,1.53576,16.612,11.027,0.0,0.000158,19.525,180.575,17.462,2.748,1.0,1083.4666666666667,930.0,3,1.3422222222222222,1221.9,394.2561,1063.4849665407803
2021-02-13,20,0.122458,74.997,0.346,0.001485,0.380987,1.27956,32.466,7.392,0.0,0.008847,19.349,203.588,31.145,1.468,1.0,1057.8222222222223,920.0,3,1.0,912.56,136.4294,913.2767057895666
2021-02-13,21,0.149653,79.087,0.343,0.006121,0.59442,0.88176,26.952,7.548,0.0,0.002306,18.635,233.542,17.071,1.286,1.0,1485.3777777777777,720.0,3,1.3288888888888888,1220.55,101.0805,867.5887550200803
2021-02-13,22,0.181701,79.834,0.327,0.116183,0.667595,0.62636,27.531,9.798,0.0,0.040086,18.564,231.48,19.715,1.336,1.0,1574.888888888889,810.0,3,1.5422222222222222,0.0,119.4644,1192.7555555555555
2021-02-13,23,0.138258,79.612,0.306,0.195738,0.622088,0.64186,21.859,8.543,0.0,0.022319,18.284,225.707,17.269,1.556,1.0,1805.8666666666666,1150.0,3,1.2222222222222223,505.15,198.7081,1032.1333333333332
2021-02-14,0,0.140294,80.754,0.281,0.025848,0.434612,0.77826,22.095,9.324,0.0,0.008261,17.831,228.22,17.745,1.699,2.0,1250.5777777777778,970.0,3,1.768888888888889,503.76,206.7975,758.131313131313
2021-02-14,1,0.110956,83.44,0.27,0.060006500000000004,0.32326750000000004,0.833526,21.792,6.103,0.0,0.009843,17.614,216.993,17.615,1.803,1.0,1450.6666666666667,680.0,3,1.9955555555555555,504.22,260.007,852.379797979798
2021-02-14,2,0.081618,80.964,0.243,0.094165,0.211923,0.888792,18.347,6.83,0.0,0.011425,17.884,219.201,17.756,1.751,1.0,1658.6222222222223,749.6888888888889,3,1.2977777777777777,504.2,808.621,717.7977401129941
2021-02-14,3,0.079883,80.479,0.219,0.598858,0.250778,0.802892,15.003,5.313,0.0,0.024657,17.579,219.801,17.38,2.166,2.0,1267.6,690.0,3,1.271111111111111,504.08,388.2959,930.1414411735554
2021-02-14,4,0.082551,81.461,0.189,-0.009605,0.145238,0.757092,14.304,7.972,0.0,0.015738,16.927,225.703,17.246,1.919,1.0,1819.0111111111123,760.0,3,0.7066666666666667,503.83,282.8609,558.527485380117
2021-02-14,5,0.092171,80.507,0.177,0.017635,0.288242,0.611092,15.975,8.686,0.0,0.013386,16.961,217.46,19.236,2.185,2.0,2029.277777777777,90.0,3,0.27555555555555555,247.44,893.4091,239.55555555555554
2021-02-14,6,0.091785,78.357,0.152,0.145078,0.214492,0.700892,15.905,6.594,0.0,0.01711,17.499,223.222,21.339,2.034,2.0,1410.8,110.0,3,1.3066666666666666,502.74,1086.2357,826.5555555555555
2021-02-14,7,0.120498,75.199,0.152,0.245173,0.161722,0.829492,20.449,3.968,0.0,0.030146,18.886,220.08,27.988,1.876,1.0,1604.2799237005245,600.0,3,0.6311111111111111,417.15,1247.4257,637.4222222222222
